id,rpid,mid,bv,aid,nickname,level,avatar,comment_time,message,root,parent
933,172372960352,8157697,BV16k4y1T7qe,742798870,渔住君,6,https://i1.hdslb.com/bfs/face/44b760940cbd2f3f2db6c26d789f781352c0b29c.jpg,2023-06-29 22:50:08,本来今天晚上想偷吃东西呢，都是你[傲娇],0,0
934,172210783296,3493291588847717,BV16k4y1T7qe,742798870,霸道鲨鱼,2,https://i2.hdslb.com/bfs/face/85257d4d31cd9ee9d10bc652ed50d9e8129ad071.jpg,2023-06-28 22:24:06,@Skylar_Future 真不容易，你还是别练了，太累了,0,0
935,172717603104,3493124108192506,BV16k4y1T7qe,742798870,Skylar_Future,3,https://i1.hdslb.com/bfs/face/ebc3359c9907b5c4292d8bcd0a2f829a263beaed.jpg,2023-07-01 23:44:16,但是为了你鸭，我会练的,172210783296,172210783296
936,172215792800,145975042,BV16k4y1T7qe,742798870,-阿尼-,4,https://i1.hdslb.com/bfs/face/333ffcfac1c37f9f075f3dd883ed094b02568b54.jpg,2023-06-28 22:54:59,165，105斤，健身初学者，现在在增重了，不知道怎么样计划自己的训练,0,0
937,174787800288,25816553,BV16k4y1T7qe,742798870,没有风筝的人,6,https://i2.hdslb.com/bfs/face/ffb9d4a2126d0aecf6e1db732a8efa860ce5e1e4.jpg,2023-07-13 20:55:03,这个背部认真的？,0,0
938,174789862592,8419581,BV16k4y1T7qe,742798870,萌萌之中自有定数,6,https://i0.hdslb.com/bfs/face/c7e6a26ffc7f25a316c462b9cb176b4c433edb24.jpg,2023-07-13 21:06:42,找到了华点,174787800288,174787800288
939,174791856256,616404069,BV16k4y1T7qe,742798870,獒雅,2,https://i0.hdslb.com/bfs/face/558993bf5d512639d79996de6814444194f876ff.jpg,2023-07-13 21:17:47,好帅,0,0
940,172164850352,1530599198,BV16k4y1T7qe,742798870,吾虽浪迹天涯㐅,4,https://i2.hdslb.com/bfs/face/e8873d0f1498e97626fe7409773576134f6e4577.jpg,2023-06-28 17:17:57,怎么增脂，瘦到全身骨头都清晰可见。而且经常用完餐就得去厕所。[大哭],0,0
941,172158276112,683670869,BV16k4y1T7qe,742798870,浩浩HSH,3,https://i2.hdslb.com/bfs/face/a58e9d6e263f78373cc771d88477125f9ea8f441.jpg,2023-06-28 16:22:42,ALAN 长得是真帅啊 [脱单doge][脱单doge][脱单doge][脱单doge][脱单doge],0,0
942,174820865808,3314499,BV16k4y1T7qe,742798870,猫开朗,6,https://i0.hdslb.com/bfs/face/852982f92560fe16d400ea5c73b70a544cdf9e91.jpg,2023-07-13 23:50:32,千万不能盲从，对普通人没有参考价值,0,0
943,172155790256,302549241,BV16k4y1T7qe,742798870,学习不好的不良少年,5,https://i0.hdslb.com/bfs/face/481f62ca36bb2160fd488ad60ce5fd3f920e8ff6.jpg,2023-06-28 16:01:58,这种一般得报私教才能减得这么好吧，我就自己纯跑步，感觉很难减[笑哭],0,0
944,172158462912,401444167,BV16k4y1T7qe,742798870,黄焖火头鸭,5,https://i1.hdslb.com/bfs/face/4b9945e5760ee17a6a27b9ee9c91d397ed0e7059.jpg,2023-06-28 16:25:23,你在高估国内私教水平和你自己的执行力[doge],172155790256,172155790256
945,172159388112,26403443,BV16k4y1T7qe,742798870,三眠兩觉,6,https://i2.hdslb.com/bfs/face/86da878f76212fa1d5a5b13c8459b313aa36fcb9.jpg,2023-06-28 16:32:12,回复 @黄焖火头鸭 :没那么夸张，现在国内每个城市大点的商健里练的好，教的好的私教不少的。现在是一个内卷的时代，以前那种白砍鸡都能当健身教练的时候会慢慢的越来越少。只要自己不是那种被一吹就上头的人。,172155790256,172158462912
946,172156149152,177361327,BV16k4y1T7qe,742798870,灵魂歌手庖丁,6,https://i1.hdslb.com/bfs/face/04142d01e9e3d87cb67714853a5b3dfc4643df21.jpg,2023-06-28 16:06:03,我也纯有氧，好容易瓶颈期,172155790256,172155790256
947,174799463568,90472360,BV16k4y1T7qe,742798870,阿福与阿羔,6,https://i1.hdslb.com/bfs/face/b77e40b15dc41042cc20a0b9a5b50f0bceef1b98.jpg,2023-07-13 22:00:03,[辣眼睛]有底子的吧，或者曾经练过的吧,0,0
948,174819292000,34374795,BV16k4y1T7qe,742798870,快看天上有小怪兽,5,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-07-13 23:42:12,一直打球，这标准不适合大多数人，为了拍节目而拍,174799463568,174799463568
949,172197057440,3493077385742909,BV16k4y1T7qe,742798870,阿喵睡大觉zzz,3,https://i2.hdslb.com/bfs/face/d4758f51390a539e9869c7f6908bfe73b9e7bfbc.jpg,2023-06-28 20:56:09,长得有点像辛柏青老师,0,0
950,172295393120,392793360,BV16k4y1T7qe,742798870,倪主任2,4,https://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-29 13:50:42,来啊，来啊，出一期适合上班族的计划吧[脱单doge],0,0
951,172400923296,49695545,BV16k4y1T7qe,742798870,eeioobq,4,https://i2.hdslb.com/bfs/face/5f9d3204a8004ed9881eac52860d32863f68eacc.jpg,2023-06-30 01:44:16,感觉瘦的人好难增肌，吃得多了也不长胖,0,0
952,172592634496,35763164,BV16k4y1T7qe,742798870,aibandb,6,http://i2.hdslb.com/bfs/face/3c591bfabd0efb7ee0f6195e0554cd1e795566f0.jpg,2023-07-01 09:39:53,一天两练，练后都吃碳水加蛋白质，平时正常吃，肯定能增肌,172400923296,172400923296
953,172403861568,41946950,BV16k4y1T7qe,742798870,咹乐冈花火,6,http://i2.hdslb.com/bfs/face/8783292e9aa53d75912ba616ca399c964e261740.jpg,2023-06-30 02:09:21,那是你吃的不够多，不是说每顿要塞满，而是要让你尽量多吃几餐。比如早餐一定要吃 下午吃个香蕉加饼干 然后晚上还要有夜宵。我170  107基本算是竹竿，两个月摆烂式的锻炼+增餐 现在120。可以买米糊冲泡喝，这个就是便宜高质量碳水，但是要配合运动不然就是胖,172400923296,172400923296
954,172236308896,66330469,BV16k4y1T7qe,742798870,wilsonshin群,6,https://i1.hdslb.com/bfs/face/c0d5fc74fb2e663aceeb06dafc0a03503a8fa2f3.jpg,2023-06-29 01:01:27,"确实吃重要,但也好奇有氧和力量后面是怎么安排的,还有睡眠",0,0
955,172240781872,21175958,BV16k4y1T7qe,742798870,Knatman,5,https://i2.hdslb.com/bfs/face/3b905574af6145438d3f7a96ce5de428c5ffe2a6.jpg,2023-06-29 01:36:34,90天减36磅脂肪=16kg，1kg脂肪7700Kcal，一共是123200Kcal的热量被消耗，平均到一天就是1368Kcal的热量，也就是这个哥们一天至少1300大卡热量差???seriously？？？,0,0
956,172163413264,29108022,BV16k4y1T7qe,742798870,永不下桌,6,https://i0.hdslb.com/bfs/face/6001221e98a152871092c25ab17702392d95cbaf.jpg,2023-06-28 17:06:21,"年龄33 身高185 去年这个时候体重205斤，体脂31（体脂秤）腰围103在家待业了大半年，早起送孩子，回家鸡蛋两个两个面包片半斤牛奶。上午10点爬楼梯半个小时，中午饭随便吃点，反正自己做的比外卖强。下午三点出去快走4公里。找了个核心训练跟练视频15分钟，做两次，坚持了三个月，体重175 体脂24（今年3月）腰围86 
现在上班，基本维持住体重和体脂。感谢工地，工地的饭太难吃了。
身体变化除了身轻如燕了（30斤啊），就是我现在十一点准时睡着，五点准时醒。睡六个小时精神百倍。同事都很羡慕我。",0,0
957,172200246816,400828,BV16k4y1T7qe,742798870,MaxCLWang,6,http://i1.hdslb.com/bfs/face/f05b20ea27eda86adac50477d329df9e58b18e52.jpg,2023-06-28 21:16:35,他29.9？我肉眼可见的比他胸部腹部肥肉多 我的破体脂秤告诉我我32[大哭],0,0
958,172179377856,3493293019105388,BV16k4y1T7qe,742798870,布辣德-皮特,2,https://i2.hdslb.com/bfs/face/481ab296f367aa9e93673c9e095c7e62c0746886.jpg,2023-06-28 19:03:31,国内哪里有这个双能射线的仪器呀，有在大城市测过的兄弟们知道吗？dexa这个,0,0
959,172696666448,3493293019105388,BV16k4y1T7qe,742798870,布辣德-皮特,2,https://i2.hdslb.com/bfs/face/481ab296f367aa9e93673c9e095c7e62c0746886.jpg,2023-07-01 21:44:18,回复 @Advanced_Man :抖音那个cesare自然健身有个视频系列,172179377856,172695134848
960,172696616704,3493293019105388,BV16k4y1T7qe,742798870,布辣德-皮特,2,https://i2.hdslb.com/bfs/face/481ab296f367aa9e93673c9e095c7e62c0746886.jpg,2023-07-01 21:44:25,回复 @Advanced_Man :比较清楚,172179377856,172695134848
961,172695134848,91021836,BV16k4y1T7qe,742798870,Advanced_Man,6,https://i0.hdslb.com/bfs/face/eb3a9746ade2f805cf2cf3a5807d7de5db112ba7.jpg,2023-07-01 21:34:07,回复 @布辣德-皮特 :我下腹有根血管确实很明显了😂不过我手臂、手臂上的血管也一直很明显，体脂高的时候手背的血管也很明显些不知道是不是血管粗才看得到,172179377856,172694635792
962,172286106560,291094927,BV16k4y1T7qe,742798870,冷雨夜我回家补觉,6,https://i1.hdslb.com/bfs/face/b724a9ab18e4160bb1eb0d7473c4aa3756e2b817.jpg,2023-06-29 12:51:38,总能在各种网购平台看到up的代言产品,0,0
963,172181896288,355088571,BV16k4y1T7qe,742798870,鹫尾里奈Rina,6,https://i0.hdslb.com/bfs/face/ee454d059e67daa461b6a60309cbd6b1af4c1d77.jpg,2023-06-28 19:20:38,我很想知道，减脂期可以通过蛋白粉补充蛋白质吗,0,0
964,172182071984,65893447,BV16k4y1T7qe,742798870,Glittur,6,https://i1.hdslb.com/bfs/face/35370165d1540d524dfc6d2e3bd1db33666be99e.jpg,2023-06-28 19:21:28,可以啊，蛋白粉就是穷人最好补充蛋白质的补品,172181896288,172181896288
965,172195007552,382004890,BV16k4y1T7qe,742798870,择尢,5,https://i1.hdslb.com/bfs/face/fa6593d44530c706b7774270792ba7bfa6d16f8e.jpg,2023-06-28 20:44:08,回复 @JH_QAQ : 奶粉蛋白质含量和蛋白粉差太多,172181896288,172183206304
966,172183206304,27859498,BV16k4y1T7qe,742798870,JH_QAQ,6,https://i1.hdslb.com/bfs/face/b21e8a998ff950cc96e240ea729248dca3fcdcd5.jpg,2023-06-28 19:28:05,可以用脱脂奶粉平替，便宜很多,172181896288,172181896288
967,174801125328,99952069,BV16k4y1T7qe,742798870,天稽之怒,6,https://i1.hdslb.com/bfs/face/ec8bb1971b463fcf7453fcad8b5e7486d06feb21.jpg,2023-07-13 22:09:10,[可爱小黄豆_流汗],0,0
968,172199824096,23159430,BV16k4y1T7qe,742798870,刻意清醒,6,https://i0.hdslb.com/bfs/face/ddc79a071e6c14112bf607fc2e710d5e4206b395.jpg,2023-06-28 21:14:28,打工社畜每天也做不到自己买菜做饭，有时候回家只想好好的休息或者打打游戏，但每天都是吃轻食，看着自己一天天皮肤变好这就是我所有的动力来源，有时候我们只是缺少陪伴，缺少一个教练去监督自己，想着反正也是自己一个人想着想着就算了,0,0
969,172199632000,1729830,BV16k4y1T7qe,742798870,果树遮阴禾下乘凉,6,https://i0.hdslb.com/bfs/face/858d9c0c09f1d7705d040ab4ada0605b02a065b6.jpg,2023-06-28 21:12:37,晚上十点半才下班到家，适合什么训练，真的怕猝死,0,0
970,172167650848,398491981,BV16k4y1T7qe,742798870,MUGEN无限CLUB,6,https://i1.hdslb.com/bfs/face/b6326b8a7afcd0573ac3906fe67f87d0588e90de.jpg,2023-06-28 17:40:28,都给我整，不许停！,0,0
971,172173172992,11981980,BV16k4y1T7qe,742798870,柳邕炮王,6,https://i1.hdslb.com/bfs/face/79d19ea7b0ba298155c7d7936544044e5fb4aebf.jpg,2023-06-28 18:21:09,什么app呀,172167650848,172167650848
972,174566516832,676999,BV16k4y1T7qe,742798870,Mika_暗号,5,https://i1.hdslb.com/bfs/face/ff33d0851f06e366f10a66d3a5cbe9c630269ede.jpg,2023-07-12 17:10:55,哈哈哈之前测84.5，现在快一年了减瘦到67左右。在不下雨情况下每天出去晚上慢跑?5公里。坚持锻炼后真的会上瘾和自律的。吃的话[笑哭][笑哭]偶尔还是有吃热量食物和快乐水。控制饮食确实重要,0,0
973,172303123840,442726203,BV16k4y1T7qe,742798870,just一抹忧伤,4,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-29 14:43:57,那增重怎么增，我大一178体重才100斤[无语][无语][无语],0,0
974,172187112848,11038231,BV16k4y1T7qe,742798870,西依熬晓,6,https://i1.hdslb.com/bfs/face/1fbfd2411c67cf2e2996a2b6b25c20b10651b525.jpg,2023-06-28 19:54:08,求个食谱和训练方案。。暑假我要照着来[大哭]现在每天跑步机六七十分钟爬坡就没管了 脂肪也懒得管我,0,0
975,172212358976,422781424,BV16k4y1T7qe,742798870,runaone,5,http://i1.hdslb.com/bfs/face/d4c68bfa4cdfa12d65100cb12e7f67387ca2c213.jpg,2023-06-28 22:33:10,求帅哥的具体方案，后面会专门出视频讲解吗,0,0
976,172312166400,438977819,BV16k4y1T7qe,742798870,ZJL下午茶,2,https://i2.hdslb.com/bfs/face/e01c9deda0a3a519246c824458041ef75d2bc6a8.jpg,2023-06-29 15:57:07,请问，我天天做半小时仰卧起坐加掌上压，能减肚子，变成8块吗,0,0
977,172271515584,452967275,BV16k4y1T7qe,742798870,bililovescoffee,3,https://i2.hdslb.com/bfs/face/08b3a2a5aea17b80d02b93b2ab78d741f07a123d.jpg,2023-06-29 10:55:15,最后一个镜头，所以减脂健身期间喝佳得乐也是不可以的？,0,0
978,174799659328,1003410372,BV16k4y1T7qe,742798870,无无无呜呜1,2,https://i0.hdslb.com/bfs/face/9f6502fb3ca343f47039d0e4b3ef2205ae5afd32.jpg,2023-07-13 22:01:50,大佬，我高中毕业之后考到广州，一年从156到现在200来斤运动一会就困难咋办[辣眼睛][辣眼睛],0,0
979,172226104688,291975064,BV16k4y1T7qe,742798870,池中之yu,4,https://i1.hdslb.com/bfs/face/c6a0391811111e48fbcee334a279f24f2391db89.jpg,2023-06-28 23:57:10,最后佳得乐为什么不能喝啊  我看NBA球星一直都在喝,0,0
980,172226429680,336702156,BV16k4y1T7qe,742798870,紫霞仙子的小尤,5,https://i0.hdslb.com/bfs/face/f76ad9f668723585b5f561165166eda527d7db3f.jpg,2023-06-28 23:58:51,能量饮料,172226104688,172226104688
981,172153898144,497303028,BV16k4y1T7qe,742798870,未落神明,5,https://i0.hdslb.com/bfs/face/8e6a6d53b3cf8bffbb7eea8d8094e8ad104d60e7.jpg,2023-06-28 15:47:16,提个问题，为什么不说他一天的碳蛋脂配额和吃什么食物呢？🤔,0,0
982,172230342384,21590200,BV16k4y1T7qe,742798870,Serenaセレナ,6,http://i1.hdslb.com/bfs/face/728eb406be49f9791fde5772fa1abcc3290204d9.jpg,2023-06-29 00:22:21,"想和大家分享一下减肥两个月的经历，我从五一假期后开始减肥，目标70kg，身高裸足177,5月4号体重84.15kg，今天6月28号体重75.5kg，期间每天晚上9:30跑步20-30分钟，下午5点后健身30-40分钟，一周休息1~2天，饮食早餐两个鸡蛋，午餐正常吃食堂，半碗饭+蔬菜+牛肉/鱼肉/鸡肉，低油就好，晚餐健身后是鸡胸肉+牛奶，视晚上跑量加一根玉米，晚上跑完步一根香蕉，期间每周一次放纵餐晚餐吃一顿麦当劳，毕业季课题组、朋友频繁聚餐，端午回家都没有特意控制饮食，只保证不吃多。将近两个月时间跑步从最开始一公里都不能一口气跑完到现在能5:30配速跑完5km，健身方面我没人指导，主要练胸和手臂，效果远不如视频里的变化只是略微有形，但总体来说我还是比较满意，不追求极限，只想在正常的生活饮食下拥有健康的身体素质和较好的体型，现在梅雨天下雨都可惜跑不了步了，每天都盼着运动的时间到来，期待7月能完成减肥目标，然后开始自己的增肌计划[笑哭]",0,0
983,172216770608,432264615,BV16k4y1T7qe,742798870,小婷酱说女性影响力,5,https://i0.hdslb.com/bfs/face/6472a4ca34c83614a481e3fd93286b600b043f32.jpg,2023-06-28 23:01:40,用什么app或者小程序记录训练计划呢？,0,0
984,172217234448,453587949,BV16k4y1T7qe,742798870,砖业砌石,5,https://i0.hdslb.com/bfs/face/0968a98678626b334f5e79bdf76eba31f72e341e.jpg,2023-06-28 23:04:25,训记，去健身房的话很好用,172216770608,172216770608
985,172338643616,128644969,BV16k4y1T7qe,742798870,雙島牛奶,4,http://i1.hdslb.com/bfs/face/4affc36a54e556a63897ae0f777622d6680656f9.jpg,2023-06-29 19:15:09,实在是想知道，我和他的身体情况几乎一模一样,0,0
986,172195650752,32176353,BV16k4y1T7qe,742798870,别放葱姜香菜,5,https://i0.hdslb.com/bfs/face/1f7fab375c0e00d3032bcdd0d6f8941cc882bf89.jpg,2023-06-28 20:48:10,请教下，有氧是放在力量训练过后吗？,0,0
987,172159190656,87335325,BV16k4y1T7qe,742798870,海阳博物馆,5,http://i0.hdslb.com/bfs/face/ab9a8ec4606c6b06413eff2b921f4e7087841852.jpg,2023-06-28 16:31:06,饮食！ 现在的社会对食物的提供太不友好了[捂脸],0,0
988,172190894448,299660201,BV16k4y1T7qe,742798870,行者阿堃,5,https://i2.hdslb.com/bfs/face/a2d506b964365ed5ce126de57f44fb1f6228269b.jpg,2023-06-28 20:17:22,我身高175 现在200斤[笑哭] 不知道多久可以瘦下来,0,0
989,174719973120,265775674,BV16k4y1T7qe,742798870,你的二号sugardaddy,6,https://i1.hdslb.com/bfs/face/48d8515c9cccac4fadace88b51614071996bde39.jpg,2023-07-13 13:53:25,2个月卧推100KG？？卧槽,0,0
990,172189207024,85319799,BV16k4y1T7qe,742798870,wdnmd闸总吧,5,https://i0.hdslb.com/bfs/face/8f13e9a0b3fd277a5d5c1db3acfca326d21666c7.jpg,2023-06-28 20:06:26,我也是没什么基础，控制饮食，周末在家自然健身一小时，两个月减了将近20斤，而且有健身痕迹，前面控制饮食有点难，一旦有变化了就慢慢能坚持了，现在才知道以前吃的都是热量炸弹，现在我已经完全体会到了广东人的原汁原味了，吃健身餐吃多了后，真的喜欢清淡饮食。[脱单doge],0,0
991,174617886608,2024682848,BV16k4y1T7qe,742798870,yhhg刚刚,4,https://i2.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg,2023-07-12 22:02:12,我手细脚粗 [笑哭]。,0,0
992,172418852848,673282566,BV16k4y1T7qe,742798870,一枕初寒若梦,4,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-30 08:19:18,这是有健身基础的吧，不像是个小白,0,0
993,174584162000,673282566,BV16k4y1T7qe,742798870,一枕初寒若梦,4,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-07-12 18:59:25,回复 @尘埃已已 :还在这杠。。。无语，人家原话就说了，没有健身经验的小白，你还在这杠,172418852848,174325175456
994,174325175456,14912462,BV16k4y1T7qe,742798870,尘埃已已,4,https://i2.hdslb.com/bfs/face/3ed284a3af57d6d8efb5ff5b6265de5def528cae.jpg,2023-07-11 10:54:11,回复 @一枕初寒若梦 :那取决于你看打篮球算不算健身。。,172418852848,174324848464
995,174324848464,673282566,BV16k4y1T7qe,742798870,一枕初寒若梦,4,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-07-11 10:51:25,回复 @尘埃已已 : 那要不然你去看看开头？？？up主原话说了是没有健身经验的小白~,172418852848,172451414720
996,172154879200,12810317,BV16k4y1T7qe,742798870,RollBlue,6,https://i2.hdslb.com/bfs/face/0a62b56c3c1f6b619601ea645331fe438f9e0d3b.jpg,2023-06-28 15:55:40,想问一下，打篮球算是有氧吗，每天只能下班打打篮球,0,0
997,172156637408,57067811,BV16k4y1T7qe,742798870,Jelly洛尔,6,https://i2.hdslb.com/bfs/face/f4a9e102ba1b834d821bb0410c15b463477e53c2.jpg,2023-06-28 16:10:26,篮球算有氧了，但是很多野球场强度其实不大，都是打打走走，效果不会特别理想,172154879200,172154879200
998,172156703696,22636229,BV16k4y1T7qe,742798870,296万万岁,6,https://i2.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,2023-06-28 16:10:07,取决于你呼吸和心跳啊，遛弯似的打就是有氧，强度拉满上气不接下气就是无氧。,172154879200,172154879200
999,172155769056,74529283,BV16k4y1T7qe,742798870,冻豆芽,6,http://i0.hdslb.com/bfs/face/7fc2f23f784af28e49490abaae7228985b30105b.jpg,2023-06-28 16:01:28,我觉得算有氧[笑哭],172154879200,172154879200
1000,172299272432,335401309,BV16k4y1T7qe,742798870,风卷残云37,4,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-29 14:16:59,胖子都是潜力股，减肥就行了，瘦子增肌难啊，消化吸收问题,0,0
1001,174792316160,202207156,BV16k4y1T7qe,742798870,李欧捏,4,https://i1.hdslb.com/bfs/face/3e91471fd35308768da0fdcd7ed5d5d306675a70.jpg,2023-07-13 21:21:33,upup 那减脂期过后饮食应该怎么调配啊 不能一直吃减脂餐吧[大哭],0,0
1002,172227248896,406555,BV16k4y1T7qe,742798870,羊羊和33,6,https://i1.hdslb.com/bfs/face/a3ad9f5c6ff8be3d4d10fde053dc1df0ba5408f7.jpg,2023-06-29 00:04:01,这人是有基础的，小白不可能有这效果,0,0
1003,172153752000,1246267038,BV16k4y1T7qe,742798870,最萌的小莹,4,https://i0.hdslb.com/bfs/face/1f2e9ec70299a8b7bdcd703570c9b917e0887693.jpg,2023-06-28 15:45:35,好厉害,0,0
1004,172187646208,455174220,BV16k4y1T7qe,742798870,青岛张牧之,5,https://i0.hdslb.com/bfs/face/d188f5638fb3f4d0cfbef1e60b029cddafed7401.jpg,2023-06-28 19:56:42,首页还以为陈大白,0,0
1005,174812217632,1048604648,BV16k4y1T7qe,742798870,费尔米纳,4,https://i2.hdslb.com/bfs/face/8a66960bf4865f836a228ae4329ae46e95a36df1.jpg,2023-07-13 23:07:28,up  能不能告诉我怎么搭配饮食，锻炼1年了，我怎么外形变化不大啊，到底怎么吃啊[难过][难过],0,0
1006,174814737968,382587387,BV16k4y1T7qe,742798870,阿杰从不熬夜,5,https://i0.hdslb.com/bfs/face/9c844db736336fcc50085e49783cc253fbda47ba.jpg,2023-07-13 23:19:25,同求,174812217632,174812217632
1007,172358737808,249042958,BV16k4y1T7qe,742798870,林大壮11,2,https://i1.hdslb.com/bfs/face/f5f5e52d3568947ee8bd1fa59e5123580a25ed57.jpg,2023-06-29 21:23:11,求完整训练计划和饮食计划（兄弟们顶我上去）[脱单doge][脱单doge][脱单doge],0,0
1008,172235330960,489084969,BV16k4y1T7qe,742798870,在空白之间,5,https://i0.hdslb.com/bfs/face/be2c484f5be22f1e0d20a502837ebf6150bf087b.jpg,2023-06-29 00:54:43,"抱歉我可能是耳朵出问题了，将增肌听成增基了。
[doge]",0,0
1009,172153014464,72330317,BV16k4y1T7qe,742798870,我也想重回海河天津站,6,https://i2.hdslb.com/bfs/face/c629b10db2dd00ad8af01b343f438693c6a4e8d5.jpg,2023-06-28 15:38:55,而且目前我也感觉我是体脂高，通过饮食能不能有显著降低啊？,0,0
1010,172154309136,17643295,BV16k4y1T7qe,742798870,爱因斯徐,6,http://i1.hdslb.com/bfs/face/d7ee9a4b921835e463a95111507e3f8118a2519c.jpg,2023-06-28 15:49:48,可以的，调整饮食蛋白质和碳水占比，你甚至不用动，每天不用挨饿，体脂也能降。,172153014464,172153014464
1011,172166109248,381272805,BV16k4y1T7qe,742798870,一只睡狮,5,https://i0.hdslb.com/bfs/face/4ae4165bc952fc2dd94dc64f43ea8caaa86131ec.jpg,2023-06-28 17:27:28,回复 @爱因斯徐 :少吃碳水和油腻食物多吃蛋白质就可以改善吗？我一周锻炼两三次，饮食也控制了，但是瘦了3公斤就一直上下浮动没什么变化了,172153014464,172154309136
1012,172197189312,4419461,BV16k4y1T7qe,742798870,阿妮亚期待吃瓜,5,https://i2.hdslb.com/bfs/face/3f68196b418d212a8ba22ef433de3b647f01e259.jpg,2023-06-28 20:58:09,回复 @爱因斯徐 :低了兄弟，刚开始最好吃3-3.5g，2g得是减脂末期了,172153014464,172179481008
1013,174800964384,250045,BV16k4y1T7qe,742798870,华夏儿女,6,https://i1.hdslb.com/bfs/face/b320ea13acf290c86e294e2d385cf66dea609284.jpg,2023-07-13 22:08:57,"好好吃饭早点睡觉（晚上11点前必须睡觉）就行，1.饮食按照《中国居民膳食指南2022》每天鸡蛋1到2个，牛奶250克左右，每天主食（面条馒头米饭）合计450克到最多600克，各类蔬菜500克以上（一定要熟食）（水果另算350克最多500克左右），纯瘦肉150克到200克左右，水的摄入量最少1.8升以上3升以下（有力量训练和有氧运动可以适量加1升，每次不低于150cc最大250cc，每半小时一次最理想）。2.然后有氧快走每个月徐徐渐进式6000步（每天最少量没时间可以不增加距离）—9000步—最终12000步（10公里），3.每个星期最少做3次力量训练每次最少半小时（做之前一定要做伸展运动），体重就会下来了。
注意难易度顺序：1先保持2个月（高于标准体重40斤以上），然后1+2保持3个月，最后1+2+3稳定保持，就算是减到合适体重也不能停下来，否则会反弹，想减肥就要学会看食物能量保证吃动平衡。
（标准体重是身高减去105，健康体脂率是：男性17％—15％，女性是25％—23％）
不是想去当健美运动员的朋友建议试试这个，好坚持，能在健康减肥的情况下坚持下去，这样才算是健身减脂成功，否则不坚持而反弹只能算是失败[笑哭]或者带伤以后都不能训练了才是最大的损失[大哭]",0,0
1014,172224265472,37205520,BV16k4y1T7qe,742798870,番茄_饭奇_Frankay,5,http://i0.hdslb.com/bfs/face/df4626bbcc8a197c59f882d2893d507c23fe618e.jpg,2023-06-28 23:46:01,小哥赚到了，帅做教练 得1000一小时minimum吧,0,0
1015,172154158576,429211581,BV16k4y1T7qe,742798870,斯拉克a,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2023-06-28 15:49:56,如果我也有这样一个独立私教感觉我也可以。。。。普通人就是缺少专业的私教伙伴，毕竟给的钱要太多了,0,0
1016,172296866832,11698767,BV16k4y1T7qe,742798870,与氟西丁,6,https://i0.hdslb.com/bfs/face/9a818064a7a9224acbadce1ac7f25e7f23b197ed.jpg,2023-06-29 14:01:01,建议你三天呢马上视频做出来 不然我很有可能跪下来求你,0,0
1017,174714890384,54006592,BV16k4y1T7qe,742798870,等着潮汐更改,5,https://i1.hdslb.com/bfs/face/5c5c58d4501bbdbb6f350337be9c6810075e3226.jpg,2023-07-13 13:26:16,掉的也太快了妈呀，这饮食不是健美的还是别做了,0,0
1018,174647399152,516086562,BV16k4y1T7qe,742798870,啦啦啦-我是卖报的,2,https://i0.hdslb.com/bfs/face/2cf587be670e28f50663fc233f1c9e95b0237203.jpg,2023-07-13 00:38:55,90天练成了我3年的效果,0,0
1019,172287369136,444248198,BV16k4y1T7qe,742798870,给你最爱喝的耗子尾汁,5,https://i2.hdslb.com/bfs/face/85887caabcce29ea36c8ac97cc763ff8d665ebab.jpg,2023-06-29 13:00:10,一天有8个小时到10个小时上班回来哪有时间健身啊？[微笑][热],0,0
1020,172240099360,397557197,BV16k4y1T7qe,742798870,猪謠菊,5,http://i2.hdslb.com/bfs/face/752720cf2730553e5aec1575e5a4cd07f0f0e271.jpg,2023-06-29 01:29:29,求训教表  和饮食计划[脱单doge],0,0
1021,174807266512,389674619,BV16k4y1T7qe,742798870,我的女友是逗比,4,https://i2.hdslb.com/bfs/face/208d97eef6440673281feb4610deccebd7a239e4.jpg,2023-07-13 22:42:16,一天上班11个小时加上吃饭13个小时请问怎么做个计划呢，真的想练的有点肌肉💪🏻,0,0
1022,174868808720,181022991,BV16k4y1T7qe,742798870,六月的sunny雨,5,https://i0.hdslb.com/bfs/face/cca81f5601023e3187d6c0d5822b203ee5a8f6a3.jpg,2023-07-14 10:02:32,你还是好好活着吧，睡觉时间都不够,174807266512,174807266512
1023,174828356928,8419581,BV16k4y1T7qe,742798870,萌萌之中自有定数,6,https://i0.hdslb.com/bfs/face/c7e6a26ffc7f25a316c462b9cb176b4c433edb24.jpg,2023-07-14 00:29:07,能活下去就不错了 你这情况激素直接压着长不了多少肌肉，还可能会得焦虑症。,174807266512,174807266512
